min,mean,max
153,307.5,468
141,297.1,459
129,288.6,446
128,282.3,438
128,274.5,431
126,263.7,421
117,252.4,409
106,235.7,361
94,221.6,345
84,212.2,375
79,207.6,425
73,200.6,437
66,193.3,441
61,187.3,437
59,185.6,424
57,179.3,397
55,169.9,358
49,159.3,314
49,150.1,256
47,142.4,218
44,133.9,193
41,126.9,179
42,121.7,168
45,117.1,158
50,112.3,154
51,108.8,149
50,105.9,142
50,102.0,139
48,98.2,133
46,95.1,124
45,93.2,130
43,89.9,138
43,88.4,155
43,86.9,164
45,85.1,166
47,83.9,166
46,83.5,159
43,84.4,146
41,85.6,136
39,86.2,124
37,84.3,122
35,83.3,123
34,82.9,125
36,82.8,128
36,81.9,129
34,79.7,131
32,78.8,133
31,77.6,133
31,76.9,133
30,75.9,126
34,77.1,120
36,76.3,124
37,73.7,125
36,70.3,112
35,66.6,99
31,62.8,95
29,59.7,90
27,57.3,84
25,57.2,86
24,56.4,90
24,54.6,84
24,53.1,77
24,52.4,76
24,51.9,80
24,51.1,91
23,50.5,92
22,50.2,84
22,51.7,83
21,54.2,89
21,55.8,113
20,54.6,112
20,54.1,111
19,55.3,133
20,57.4,154
21,61.5,149
24,60.3,133
25,59.9,155
22,60.0,186
21,59.1,202
21,56.1,189
20,52.2,168
20,48.8,145
20,46.6,128
20,44.6,106
19,44.4,94
19,45.3,86
18,46.3,94
18,46.4,98
17,46.4,93
17,46.9,86
16,45.7,81
16,44.2,76
16,43.1,74
16,41.7,68
16,40.4,65
16,39.9,60
16,39.7,59
16,39.9,61
17,40.2,69
19,40.9,77
21,41.9,84
21,42.6,88
21,43.1,88
21,44.8,87
20,45.3,86
21,45.5,86
21,44.8,85
21,43.9,83
21,43.2,82
21,42.3,80
21,41.8,78
21,41.4,81
21,41.4,85
21,41.2,87
21,40.7,87
22,40.5,86
21,40.7,85
21,40.8,83
20,41.1,81
20,41.8,79
20,42.7,77
19,43.6,75
19,44.4,78
19,45.4,87
18,46.5,95
18,46.5,96
18,46.3,93
18,45.6,88
18,44.7,81
18,43.9,76
19,43.2,72
19,42.6,72
19,42.1,72
19,41.5,72
19,41.7,72
19,41.9,73
19,41.8,73
19,42.0,73
19,41.7,73
19,41.6,72
19,41.9,71
19,42.9,71
19,44.1,74
19,44.0,76
19,43.3,77
19,42.1,76
19,41.8,75
19,41.1,74
19,40.5,74
19,40.1,73
19,39.7,72
20,39.2,71
20,39.1,71
19,39.3,73
19,40.3,74
21,40.4,74
21,40.2,74
21,40.3,74
21,39.6,73
21,38.8,72
21,38.2,71
21,38.5,71
21,38.9,70
21,38.9,71
21,38.9,71
21,38.8,70
21,38.5,69
21,38.7,69
21,38.8,68
21,39.1,68
21,39.0,68
21,39.0,68
21,39.5,69
21,39.9,72
21,39.9,72
21,39.7,71
21,39.6,70
21,39.6,70
21,39.5,70
21,39.5,70
21,39.5,70
21,39.6,71
21,39.6,71
21,39.7,72
21,39.7,72
21,39.7,72
21,39.7,72
21,39.6,72
21,39.4,70
21,39.4,70
21,39.2,69
21,39.3,68
21,39.3,68
21,39.3,68
21,39.3,68
21,39.3,67
21,39.3,67
21,39.3,67
21,39.3,67
21,39.4,67
21,39.5,68
21,39.5,68
21,39.5,68
21,39.6,68
21,39.6,68
21,39.6,68
21,39.5,68
21,39.5,68
21,39.5,68
21,39.6,69
21,39.6,69
21,39.6,69
21,39.6,69
21,39.7,69
21,39.7,69
21,39.8,70
21,39.8,70
21,39.8,70
21,39.9,70
21,39.9,70
21,40.0,71
21,40.0,71
21,40.1,71
21,40.1,71
21,40.2,72
21,40.2,72
21,40.2,72
21,40.3,72
21,40.4,73
21,40.4,73
21,40.4,73
21,40.5,73
21,45.333333333333336,72
275,336.2,408
274,335.3,407
273,334.4,407
273,333.6,406
273,333.2,406
273,332.7,404
272,332.4,404
272,332.1,404
272,331.5,403
272,331.4,403
272,331.0,403
272,330.7,403
271,330.2,403
271,330.1,403
271,329.8,403
271,329.4,403
271,329.3,403
271,328.9,403
271,328.8,403
271,328.5,403
271,328.5,403
271,328.5,403
270,328.2,403
270,327.8,402
270,327.7,402
270,327.2,402
270,326.8,402
270,326.6,402
270,326.5,402
270,325.9,402
270,325.9,402
270,325.8,402
269,325.4,402
269,324.9,402
269,324.9,402
267,324.4,401
267,324.4,401
267,324.0,399
267,323.8,398
267,323.5,398
267,323.4,398
267,323.3,398
267,322.8,398
266,322.6,398
266,322.1,398
266,322.0,398
266,321.8,397
266,321.5,395
266,321.2,395
265,321.0,395
265,320.7,394
265,320.6,394
266,320.3,394
266,320.1,394
267,319.9,394
267,319.9,394
267,319.7,394
267,319.4,393
267,319.2,393
267,319.2,393
267,318.9,393
267,318.6,393
267,318.1,390
266,318.0,390
265,317.9,390
265,317.5,390
265,317.5,390
265,317.1,390
265,316.9,389
265,316.7,389
265,316.6,389
265,316.6,389
265,316.4,389
265,316.0,389
265,316.0,389
265,315.9,389
264,315.7,389
264,315.2,387
264,314.7,387
264,314.7,387
264,314.5,387
265,314.3,387
265,314.3,387
267,314.1,387
269,314.0,387
269,313.3,387
272,312.9,387
275,312.9,387
275,312.8,387
278,312.8,387
280,312.9,387
280,312.9,387
280,312.9,387
278,315.7,387
278,313.4,387
278,313.5,390
278,313.0,390
278,312.1,390
278,311.7,391
278,311.3,391
278,311.2,392
278,311.2,392
278,309.6,391
278,310.3,395
278,311.8,395
278,313.7,396
278,314.7,394
278,316.0,393
277,314.7,392
271,314.2,394
267,313.0,395
260,312.4,395
256,313.0,396
261,315.0,398
269,317.1,402
275,318.8,407
281,323.0,411
288,329.1,434
294,334.5,458
295,338.0,475
296,342.2,507
298,342.4,527
298,343.6,537
298,344.4,547
296,344.3,555
296,344.7,561
296,339.8,492
297,346.9,476
298,353.4,421
299,369.4,450
301,390.5,512
333,407.2,528
334,415.3,513
334,425.7,527
334,455.9,612
334,496.1,688
334,516.8,907
334,514.6,849
334,501.1,814
334,493.9,801
305,479.2,789
307,492.7,776
313,514.2,813
366,530.3,870
411,543.3,847
440,537.2,812
410,525.2,793
386,529.0,790
429,542.9,794
467,573.7,786
545,620.2,793
575,661.9,840
609,691.5,810
632,715.2,919
565,721.4,971
568,728.9,869
615,739.7,880
640,713.2,800
614,703.1,850
594,709.5,832
569,709.3,857
543,728.0,923
514,720.3,858
492,700.6,814
469,696.7,859
450,668.7,790
439,665.6,814
431,663.3,838
414,648.0,896
404,630.0,897
383,602.9,859
371,585.0,795
368,578.2,761
381,567.8,753
366,552.2,761
349,527.7,681
320,506.7,635
303,492.5,626
295,493.9,729
290,483.2,734
318,481.9,741
329,491.1,702
328,475.1,649
339,459.9,610
331,467.5,599
305,468.9,686
299,446.7,561
289,458.7,759
280,478.0,881
321,462.1,739
318,469.8,645
314,451.2,646
307,431.0,637
301,420.0,603
297,408.7,579
295,401.7,553
292,397.1,513
301,392.3,491
295,385.5,486
289,372.9,465
280,363.9,457
278,364.4,457
277,356.0,460
274,350.4,448
270,365.9,504
269,378.0,613
267,374.8,510
264,413.4,918
263,395.2,801
262,379.3,667
261,374.5,629
260,362.0,533
260,364.9,530
259,372.4,507
258,377.1,547
256,380.7,633
255,381.0,667
255,387.3,615
255,394.6,609
254,396.3,633
254,416.0,766
254,407.5,739
254,403.3,637
253,395.6,558
253,383.9,540
252,377.5,520
252,374.0,502
252,367.3,495
252,367.9,491
252,371.8,530
253,371.7,532
258,374.7,520
261,385.6,536
258,388.2,548
260,393.0,593
262,390.7,592
258,379.9,544
255,373.7,522
254,383.3,576
258,383.6,571
267,385.3,536
266,386.2,548
266,391.0,531
266,393.6,526
267,411.6,575
268,414.7,636
284,402.0,540
301,402.0,521
289,407.6,500
286,401.5,496
282,407.5,592
280,406.9,582
279,405.9,541
279,410.2,584
279,416.0,575
279,423.2,583
279,418.9,545
279,410.0,518
279,406.1,519
278,399.9,501
278,392.8,473
277,389.2,461
277,385.5,454
277,380.5,445
276,377.8,443
276,371.9,441
276,365.9,440
276,360.6,439
275,355.7,434
275,351.3,408
275,348.9,403
284,350.5,408
281,354.1,408
276,350.0,401
266,343.8,394
269,339.9,388
271,344.2,407
269,341.7,429
268,333.8,386
264,327.6,387
263,324.8,395
250,324.8,395
239,322.4,392
243,323.9,410
237,321.3,403
243,317.2,393
247,316.3,392
253,315.3,386
251,313.2,380
251,313.2,374
246,314.8,368
248,313.8,368
254,311.0,353
252,304.1,338
258,306.3,335
261,308.4,340
269,312.9,345
272,317.7,349
276,320.2,351
281,322.9,355
284,331.5,369
293,348.3,378
298,352.1,416
300,357.7,428
300,360.3,427
307,368.22222222222223,429
306,370.6666666666667,428
302,374.3333333333333,429
300,374.6666666666667,431
299,378.3333333333333,440
299,382.8888888888889,450
299,386.44444444444446,450
299,390.8888888888889,474
299,392.22222222222223,488
298,389.44444444444446,478
298,386.44444444444446,461
298,387.1111111111111,462
298,386.44444444444446,461
297,386.55555555555554,464
297,385.3333333333333,463
297,385.0,458
296,385.44444444444446,454
296,382.44444444444446,450
296,382.0,449
296,381.1111111111111,444
296,378.22222222222223,444
294,378.55555555555554,457
294,377.1111111111111,454
295,376.55555555555554,452
295,375.77777777777777,455
295,372.44444444444446,437
294,371.44444444444446,437
294,370.77777777777777,436
294,368.8888888888889,434
294,375.44444444444446,488
275,358.0,433
275,356.7,433
275,355.5,432
275,353.3,432
275,352.8,432
277,352.4,432
278,351.6,429
278,350.6,427
278,350.0,425
278,349.4,422
279,348.4,420
281,348.3,420
282,347.4,418
282,347.1,418
282,346.8,418
282,346.4,418
282,345.0,417
282,344.7,417
282,344.1,414
282,343.1,412
282,342.6,412
281,342.1,412
280,341.5,412
280,341.2,411
280,340.9,411
280,340.2,410
279,339.5,410
278,339.0,410
275,338.0,409
275,337.7,409
275,324.6666666666667,408
170,205.6,236
170,205.5,236
170,205.4,236
170,205.3,236
170,205.1,236
170,205.1,236
170,205.1,236
170,205.2,236
170,205.0,236
170,204.8,236
170,204.8,236
170,204.7,236
170,204.6,236
170,204.6,236
170,204.4,236
170,204.0,236
170,204.0,236
170,203.9,236
170,203.9,236
170,203.8,236
170,203.8,236
170,203.7,236
170,203.7,236
170,203.7,236
170,203.7,236
170,203.7,236
170,203.7,236
170,203.7,236
170,203.7,236
170,203.5,236
170,203.5,236
170,203.4,236
170,203.4,236
170,203.4,236
170,203.1,236
170,203.1,236
170,203.0,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.9,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.4,236
170,202.3,236
170,202.3,236
170,202.2,236
170,202.2,236
170,202.1,236
170,202.1,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.9,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.8,236
168,201.9,236
168,202.0,236
168,202.1,236
168,202.2,236
168,202.2,236
168,202.2,236
168,202.3,237
168,204.4,248
172,205.8,248
174,210.2,264
174,212.1,278
178,215.3,295
178,217.8,304
178,225.0,307
178,232.6,317
178,244.4,405
178,261.4,472
178,279.8,483
178,294.4,518
178,312.4,545
179,343.6,655
180,358.1,772
180,355.5,721
182,362.8,721
183,371.3,756
184,380.7,756
185,392.0,757
189,410.5,738
199,429.8,726
202,440.9,709
209,451.5,671
211,453.7,657
211,452.1,671
211,454.1,701
211,452.2,710
221,455.4,702
243,459.0,659
251,456.0,655
267,438.2,650
286,423.0,621
286,426.4,585
284,425.4,565
276,426.5,553
265,415.4,576
272,413.9,613
297,418.1,634
294,414.6,608
287,401.0,564
279,389.1,524
267,378.8,514
259,376.2,520
253,374.2,533
247,373.5,557
249,372.4,566
243,369.2,573
225,364.2,570
216,358.2,532
209,348.1,503
202,341.0,495
198,333.3,488
198,326.6,484
195,319.5,467
198,315.7,469
199,311.4,475
204,307.9,473
204,305.0,485
204,302.6,472
203,296.3,438
200,292.7,414
200,292.3,408
195,287.8,396
189,285.6,403
187,283.5,403
186,283.2,411
186,277.6,378
186,270.6,340
186,265.9,328
186,262.7,323
185,259.9,320
188,257.7,320
187,253.7,318
186,250.4,318
185,248.6,317
182,247.6,315
180,246.0,310
168,242.8,303
168,241.8,301
166,241.6,300
166,241.7,291
162,241.6,287
159,241.9,287
159,243.0,285
159,243.1,285
155,241.2,281
160,240.3,276
160,240.1,276
153,238.6,276
150,238.0,273
146,236.5,269
146,235.8,268
146,235.7,271
146,234.3,271
147,232.3,266
147,232.0,264
150,231.4,265
153,231.0,264
155,230.9,263
155,229.8,264
155,230.1,271
155,230.5,278
159,230.8,278
162,230.6,274
164,230.6,272
164,229.9,271
166,229.0,267
168,228.7,264
170,228.5,262
172,228.5,262
175,228.8,262
174,229.1,261
174,229.4,260
174,229.8,260
172,230.3,262
171,231.2,273
170,231.7,281
168,232.0,288
168,231.8,290
166,231.3,293
166,230.9,293
166,230.7,292
165,230.5,290
165,230.4,289
164,229.6,288
163,229.3,287
165,229.0,287
167,229.6,291
168,230.5,296
172,231.3,297
174,231.7,297
171,231.6,297
170,231.3,300
169,232.3,303
169,233.2,304
170,232.9,304
171,232.9,304
174,233.0,303
176,233.2,301
176,232.8,301
176,232.0,301
176,231.9,301
177,232.0,299
179,232.2,297
180,232.3,296
180,231.9,295
180,231.7,294
180,231.6,294
181,231.2,294
182,231.2,297
183,231.3,302
183,231.7,309
183,231.6,310
183,231.6,310
183,231.3,308
181,230.4,306
180,229.8,303
180,228.8,298
179,228.4,296
179,227.5,295
179,226.9,293
179,226.3,292
178,225.5,290
178,225.3,288
178,225.0,288
175,224.2,285
175,223.3,284
175,222.9,284
173,222.3,284
173,222.0,284
172,221.2,283
170,220.5,280
170,220.4,278
170,219.7,277
170,219.7,275
169,219.5,273
168,219.2,271
168,219.1,269
167,218.4,263
165,217.3,258
165,216.5,250
165,215.8,245
162,214.5,239
162,213.9,233
161,213.6,230
160,213.5,228
159,212.8,227
157,212.1,226
156,211.7,226
156,211.4,225
156,211.3,225
155,211.6,230
155,211.6,233
155,211.3,233
155,211.3,233
155,211.2,235
155,210.6,235
155,209.8,238
155,208.4,238
155,208.5,242
155,208.4,242
155,208.1,242
154,207.8,241
154,207.1,240
154,206.9,239
154,206.8,238
154,206.8,238
154,206.6,236
153,206.4,236
153,206.2,236
153,205.8,235
153,205.8,235
153,205.7,234
152,205.6,234
152,205.4,233
152,205.1,231
151,205.0,231
151,205.0,231
151,204.7,229
151,204.7,229
151,204.7,229
151,204.7,229
151,204.6,228
151,204.5,227
150,204.2,225
150,204.0,224
150,204.1,224
150,204.4,227
150,204.2,230
150,204.3,233
150,204.5,236
150,204.5,236
150,204.0,236
150,204.0,236
150,203.8,236
150,203.7,236
150,203.6,236
150,203.6,236
150,203.6,236
150,203.6,236
150,203.5,236
150,203.5,236
150,203.2,236
150,203.2,236
150,203.1,236
150,203.1,236
150,203.1,236
150,203.1,236
150,203.0,236
150,203.0,236
150,202.9,236
150,202.9,236
150,202.9,236
150,202.8,236
150,202.8,236
150,202.8,236
199,214.66666666666666,236
616,616.0,616
619,619.0,619
622,622.0,622
625,625.0,625
628,628.0,628
633,633.0,633
634,634.0,634
636,636.0,636
639,639.0,639
642,642.0,642
643,643.0,643
646,646.0,646
650,650.0,650
654,654.0,654
621,639.5,658
621,635.3333333333334,664
618,635.5,668
632,652.5,673
621,662.2,715
634,675.4,733
635,684.6,751
635,699.8,772
627,695.5714285714286,815
616,702.0,870
619,718.25,954
617,714.2222222222222,968
624,722.3333333333334,978
628,734.7777777777778,980
630,748.1111111111111,981
632,750.6666666666666,963
632,753.5555555555555,948
637,755.2222222222222,947
639,753.1111111111111,935
642,751.5555555555555,927
645,748.2222222222222,919
620,730.4,909
639,728.7,903
641,728.1,905
636,729.6,936
631,730.5,952
628,720.2,909
626,707.9,835
619,700.0,783
618,695.7,755
614,693.0,765
614,692.4,802
612,694.9,854
610,697.9,878
609,695.2,883
607,686.3,851
617,684.8888888888889,798
613,675.8888888888889,762
611,668.5555555555555,753
611,677.1111111111111,773
609,675.4444444444445,768
608,672.8888888888889,760
607,669.3333333333334,757
607,665.8888888888889,755
607,663.1111111111111,752
607,667.125,752
607,661.625,742
606,657.75,733
607,660.5714285714286,720
607,658.8571428571429,711
607,654.7142857142857,702
607,650.8571428571429,686
606,644.7142857142857,665
606,640.5714285714286,663
629,642.8333333333334,663
619,637.0,663
612,636.1666666666666,663
610,637.8333333333334,680
609,633.8333333333334,661
620,635.2,661
613,629.0,661
611,625.8,661
611,624.6,660
600,626.0,660
600,626.75,659
599,629.6666666666666,660
591,624.3333333333334,660
591,628.3333333333334,659
591,626.6666666666666,659
606,630.6666666666666,659
606,630.0,659
606,628.0,659
606,627.3333333333334,659
606,626.0,659
609,633.5,658
607,632.5,658
607,632.5,658
606,632.0,658
658,658.0,658
657,657.0,657
658,658.0,658
658,658.0,658
659,659.0,659
659,659.0,659
660,660.0,660
660,660.0,660
660,660.0,660
662,662.0,662
663,663.0,663
663,663.0,663
662,662.0,662
662,662.0,662
662,662.0,662
664,664.0,664
664,664.0,664
664,664.0,664
662,662.0,662
662,662.0,662
662,662.0,662
662,662.0,662
663,663.0,663
663,663.0,663
664,664.0,664
664,664.0,664
665,665.0,665
665,665.0,665
665,665.0,665
664,664.0,664
609,636.5,664
613,638.0,663
615,639.0,663
616,639.0,662
617,639.5,662
617,639.5,662
617,639.5,662
616,639.0,662
616,640.0,664
616,640.0,664
615,639.0,663
615,639.0,663
614,639.0,664
612,638.5,665
610,638.0,666
609,638.0,667
607,637.5,668
669,669.0,669
668,668.0,668
667,667.0,667
667,667.0,667
665,665.0,665
664,664.0,664
606,635.0,664
610,637.0,664
613,639.0,665
615,640.0,665
616,641.0,666
618,642.0,666
620,643.5,667
620,643.5,667
620,643.5,667
620,643.5,667
620,643.5,667
619,643.0,667
619,643.0,667
619,643.5,668
617,642.5,668
617,642.5,668
617,643.0,669
616,642.5,669
616,642.5,669
615,643.0,671
614,643.0,672
614,643.0,672
614,643.5,673
614,643.5,673
614,643.0,672
618,644.5,671
615,643.0,671
614,642.5,671
613,641.5,670
611,640.5,670
610,640.0,670
610,640.0,670
608,639.0,670
607,638.5,670
606,638.5,671
606,639.5,673
606,640.0,674
677,677.0,677
678,678.0,678
679,679.0,679
680,680.0,680
680,680.0,680
677,677.0,677
677,677.0,677
671,671.0,671
670,670.0,670
669,669.0,669
666,666.0,666
666,666.0,666
665,665.0,665
664,664.0,664
660,660.0,660
659,659.0,659
658,658.0,658
658,658.0,658
655,655.0,655
655,655.0,655
651,651.0,651
649,649.0,649
647,647.0,647
642,642.0,642
639,639.0,639
639,639.0,639
639,639.0,639
634,634.0,634
628,628.0,628
627,627.0,627
627,627.0,627
626,626.0,626
625,625.0,625
625,625.0,625
622,622.0,622
621,621.0,621
620,620.0,620
619,619.0,619
619,619.0,619
617,617.0,617
617,617.0,617
616,616.0,616
615,615.0,615
614,614.0,614
611,611.0,611
611,611.0,611
610,610.0,610
610,610.0,610
608,608.0,608
606,606.0,606
242,310.8,376
242,309.7,374
241,308.0,372
241,306.2,370
241,304.8,368
241,303.6,366
241,302.5,364
241,301.4,362
241,300.3,360
240,299.1,358
240,298.0,356
240,297.1,354
240,296.9,353
240,296.1,353
240,295.3,353
240,294.7,353
238,294.0,353
236,293.1,352
234,292.0,351
232,291.2,351
230,290.4,351
229,289.8,351
229,289.4,351
229,289.3,349
229,288.8,347
229,287.6,345
228,284.7,341
227,283.8,340
226,285.8,339
226,285.1,338
226,283.5,337
226,283.0,336
226,282.0,335
226,281.2,333
226,280.4,331
226,279.6,329
226,277.5,327
226,276.0,325
226,276.1,325
226,275.5,324
226,274.7,323
226,272.9,322
226,272.2,321
226,271.2,319
226,270.2,317
226,269.2,315
226,268.4,313
226,268.2,311
226,267.9,309
226,267.6,307
226,267.2,305
226,266.8,303
226,266.4,301
226,266.0,299
226,265.4,297
226,265.0,295
226,264.6,293
226,264.4,293
226,264.3,293
226,261.9,293
226,262.3,293
226,263.4,293
226,263.5,293
226,263.2,293
226,262.8,293
226,262.4,293
226,262.2,293
226,262.1,293
226,262.0,292
226,261.9,291
226,261.8,290
226,261.7,289
226,261.4,289
226,261.1,289
226,260.8,289
226,260.5,289
226,260.3,289
226,260.2,289
226,260.0,288
226,259.8,287
226,259.6,286
226,259.2,285
226,258.8,285
226,259.2,285
226,259.9,285
226,259.7,284
228,259.5,284
230,259.3,284
232,259.4,284
233,259.6,284
235,260.1,284
235,259.7,284
233,259.4,284
233,259.2,284
233,259.2,284
233,259.0,284
233,258.6,282
233,258.3,281
233,257.9,281
233,258.0,281
235,258.5,281
236,259.2,281
238,258.5,281
238,258.0,281
238,258.7,282
238,259.3,284
238,260.1,289
238,261.0,295
236,260.7,300
236,261.3,304
236,263.1,316
237,267.2,336
239,269.5,352
238,272.5,376
237,274.1,369
241,276.0,374
241,279.2,384
239,282.2,386
239,284.6,376
240,286.7,376
245,286.3,368
243,287.2,375
242,288.9,420
242,286.7,391
238,288.4,399
236,289.6,399
234,288.6,396
232,289.1,369
232,290.7,341
232,291.9,339
232,292.1,353
236,296.5,370
235,305.5,394
236,308.3,356
235,307.6,360
235,315.8,393
236,318.4,379
237,319.9,406
239,324.4,439
246,337.0,472
254,341.1,481
249,355.5,482
261,366.1,468
273,376.0,509
257,373.7,508
288,371.1,498
294,365.2,506
302,368.0,534
324,390.5,574
366,416.7,580
363,440.6,573
362,456.6,563
364,473.0,622
354,486.7,719
333,499.1,715
322,499.5,634
304,491.6,653
292,478.7,657
283,468.4,602
276,456.8,578
269,447.8,601
263,432.8,590
257,413.0,535
254,397.7,530
251,384.3,523
249,368.0,497
247,356.4,473
247,350.2,485
246,339.3,486
246,328.7,464
245,323.7,429
243,318.2,403
245,307.3,376
250,301.4,348
251,298.0,337
249,295.1,337
245,290.8,359
242,283.9,343
239,279.7,322
237,277.1,310
235,277.1,316
233,278.6,352
232,275.7,350
231,273.4,347
231,271.8,346
240,274.1111111111111,348
239,275.55555555555554,348
239,277.0,344
239,278.0,342
238,279.44444444444446,340
236,283.6666666666667,343
235,281.22222222222223,342
233,275.1111111111111,312
230,268.1111111111111,301
225,264.3333333333333,297
222,266.22222222222223,302
220,263.8888888888889,296
220,262.6666666666667,290
221,260.55555555555554,296
221,258.8888888888889,299
221,257.8888888888889,298
221,255.11111111111111,296
220,253.55555555555554,294
221,252.55555555555554,293
221,252.55555555555554,291
221,253.33333333333334,289
221,254.44444444444446,290
220,255.66666666666666,292
221,255.77777777777777,286
222,255.55555555555554,288
223,256.0,295
223,255.44444444444446,298
223,254.88888888888889,298
223,255.33333333333334,293
223,253.44444444444446,295
224,253.22222222222223,301
226,252.55555555555554,300
227,254.66666666666666,295
228,257.22222222222223,297
229,258.0,299
229,257.3333333333333,297
230,255.66666666666666,295
230,255.66666666666666,294
230,256.0,292
231,256.44444444444446,292
231,259.44444444444446,300
230,260.55555555555554,307
229,262.3333333333333,308
228,264.1111111111111,316
226,265.6666666666667,316
224,264.77777777777777,309
222,262.22222222222223,304
223,258.0,293
223,256.44444444444446,291
223,257.6666666666667,302
223,259.55555555555554,320
223,262.2,351
223,264.3,372
222,264.4,382
221,264.1,382
220,265.3,391
220,269.5,414
220,269.9,402
220,273.1,369
222,273.1,362
228,273.0,354
230,273.1,339
230,272.9,329
229,270.2,317
228,268.0,308
226,267.7,304
226,269.3,302
225,271.3,309
225,275.3,311
225,278.1,311
225,277.8,311
225,276.4,311
225,274.8,311
225,274.5,308
225,272.8,299
225,271.2,294
225,268.6,294
225,267.0,293
224,265.1,293
223,263.0,292
219,260.1,289
219,257.7,285
219,255.5,280
219,253.8,275
219,252.8,273
222,252.4,270
228,253.2,268
228,253.1,273
228,251.7,268
228,254.5,280
227,257.9,296
225,257.8,302
224,256.9,293
223,256.3,289
218,255.5,284
212,254.6,280
212,254.5,275
213,254.2,280
215,252.5,288
215,250.5,285
215,249.8,285
215,251.4,301
215,252.7,311
217,253.2,311
219,250.8,304
219,250.4,302
221,249.8,300
221,248.8,293
222,248.3,287
227,248.4,284
230,250.4,282
232,251.6,280
233,252.2,274
235,252.5,273
241,253.1,273
242,252.9,273
236,253.4,273
241,255.0,273
239,257.1,273
240,258.5,275
242,260.9,279
245,266.3,296
249,270.2,306
251,274.3,318
251,278.2,334
251,279.8,341
256,283.3,352
260,285.7,352
264,288.3,352
266,289.0,352
268,291.0,352
269,293.9,352
270,296.0,352
273,297.4,352
273,297.8,351
273,298.3,348
269,300.2,345
263,300.6,343
261,302.2,341
259,305.0,339
256,306.3,338
255,305.8,338
255,307.7,338
255,308.6,338
257,309.7,338
259,310.8,338
259,310.3,338
259,313.0,338
259,313.7,338
259,315.5,338
259,321.2,354
259,323.3,361
259,322.8,361
257,323.4,374
255,323.7,378
253,325.7,403
251,323.2,388
251,322.6,388
251,322.1,388
251,321.7,388
251,321.3,388
251,320.7,388
251,319.8,388
250,319.1,387
248,318.4,385
246,318.3,384
245,319.1,383
245,318.7,382
251,318.7,380
255,318.4,378
255,318.0,378
255,317.1,378
255,316.1,378
254,315.2,378
252,314.3,378
251,313.4,378
251,312.6,378
251,311.6,378
248,310.2,377
243,308.6,376
242,287.6666666666667,319
130,164.2,197
130,163.5,194
129,162.4,191
129,161.3,188
128,160.4,185
127,159.7,183
127,159.2,180
127,159.0,178
128,158.8,176
130,158.7,174
131,158.5,175
132,158.5,180
133,158.2,184
133,157.7,186
134,157.7,186
134,157.7,186
134,157.8,187
133,157.4,187
134,157.1,188
134,156.5,188
134,156.4,189
133,156.3,189
133,155.8,185
132,156.1,185
132,155.5,182
132,154.8,177
132,153.9,175
131,153.4,176
130,152.5,176
129,151.8,176
127,150.9,176
126,150.2,176
127,149.7,175
127,148.8,171
127,148.1,170
126,147.2,170
127,146.7,169
127,146.4,168
130,146.5,169
129,146.5,168
127,146.0,169
127,145.4,170
126,144.5,171
125,143.8,172
124,142.3,173
124,141.0,173
124,140.3,173
124,139.6,174
124,139.3,175
124,139.0,176
124,138.6,173
124,137.6,172
123,137.0,173
120,135.2,168
118,134.0,162
120,133.7,162
119,132.6,162
117,132.6,162
116,132.6,161
115,131.8,160
115,131.2,159
114,130.4,158
113,129.9,158
112,128.9,157
112,128.2,157
111,127.4,156
110,127.5,156
109,127.4,156
109,127.3,156
107,127.0,156
107,126.8,156
106,126.1,155
106,125.6,155
105,124.9,155
103,124.0,154
103,123.5,154
102,123.4,153
102,123.1,153
101,123.2,153
101,123.2,153
100,122.9,153
100,123.2,153
99,123.0,151
99,122.4,150
99,121.7,148
100,121.7,147
101,122.0,146
101,121.7,146
100,121.8,144
100,121.6,143
99,121.5,142
99,121.3,141
98,121.1,140
97,121.1,138
96,121.3,138
96,122.4,139
95,122.3,137
93,121.8,136
93,121.5,138
93,121.3,140
93,121.8,150
93,122.5,147
92,122.9,143
91,122.8,146
91,122.9,146
91,123.5,144
91,124.7,142
90,127.0,148
90,129.0,172
90,131.6,186
91,137.6,193
91,138.7,181
91,144.1,233
91,152.9,313
92,153.5,319
96,155.4,301
104,163.5,318
112,169.7,335
112,170.1,310
110,162.3,253
110,160.8,256
101,164.1,253
107,164.9,243
110,196.0,480
103,183.7,373
106,186.9,312
114,206.3,464
116,224.5,558
115,229.0,607
